"","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","PARENT1_Yes","MSTATUS_Yes","SEX_M","EDUCATION_Bachelors","EDUCATION_High.School","EDUCATION_Masters","EDUCATION_PhD","JOB_Blue.Collar","JOB_Clerical","JOB_Doctor","JOB_Home.Maker","JOB_Lawyer","JOB_Manager","JOB_Professional","JOB_Student","JOB_Unknown","CAR_USE_Commercial","CAR_TYPE_Minivan","CAR_TYPE_Panel.Truck","CAR_TYPE_Pickup","CAR_TYPE_Sports.Car","CAR_TYPE_SUV","CAR_TYPE_Van","RED_CAR_yes","REVOKED_Yes","URBANICITY_Rural","AGE_sin","TIF_sin","BLUEBOOK_sin","CAR_TYPE_AMT_BIN","EDUCATION_AMT_BIN","JOB_TYPE_AMT_BIN","INCOME_AMT_BIN","YOJ_AMT_BIN","HOME_VAL_AMT_0_10K_BIN","HOME_VAL_AMT_60K_400K_BIN","OLDCLAIM_AMT_0_2K_BIN","OLDCLAIM_AMT_2K_10K_BIN","CLM_FREQ_AMT_BIN","MVR_PTS_AMT_BIN","CAR_AGE_AMT_BIN","TRAVTIME_AMT_BIN"
"343",5177,0,25,1,12,40095,0,38,22720,3,1992,2,6,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.132351750097773,0.141120008059867,0.00192923741854101,1,1,0,1,1,1,0,1,0,1,0,0,0
"346",5287,1,40,2,7,52423,150723,30,7420,6,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.745113160479349,-0.279415498198926,-0.427610518181387,0,1,1,1,1,0,1,1,0,1,1,1,0
"347",1444,0,32,1,12,76985,0,37,19500,7,6762,1,4,15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.551426681241691,0.656986598718789,-0.133994921673036,1,0,1,1,1,1,0,0,1,1,0,0,0
"351",3008,0,54,0,10.4982474360639,62215,244460,30,21840,1,6600,2,3,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.558789048851616,0.841470984807897,-0.344895785892835,0,1,1,1,1,0,1,0,1,1,0,0,0
"353",3943,0,49,0,8,37356,133175,63,6400,1,7993,1,7,6,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.953752652759472,0.841470984807897,-0.544476309619657,0,1,1,1,1,0,1,0,1,1,0,0,0
"355",2316,0,42,0,13,28341,124838,45,8530,4,3710,3,7,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.916521547915634,-0.756802495307928,-0.544628006913949,0,1,0,1,1,0,1,0,1,1,0,1,0
"357",5051,0,48,0,6,52275,169104,57,14060,1,3868,1,3,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.768254661323667,0.841470984807897,-0.980477465292662,0,0,1,1,0,0,1,0,1,1,0,0,0
"358",6245,0,21,0,5,40022,0,67,9360,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.836655638536056,-0.279415498198926,-0.930393530240624,0,0,0,1,0,1,0,1,0,1,1,1,0
"364",2872,0,40,0,5,57063,0,46,16250,10,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.745113160479349,-0.54402111088937,0.993734631066425,0,0,1,1,0,1,0,1,0,1,1,0,0
"375",1347,0,32,0,12,52469,0,21,4700,4,0,0,1,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.551426681241691,-0.756802495307928,0.176461360584952,0,1,1,1,1,1,0,1,0,1,1,0,0
"379",4997,1,72,2,18,27625,162415,32,18960,6,8571,1,8,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.253823362762036,-0.279415498198926,-0.469156669450327,0,1,0,1,0,0,1,0,1,1,0,1,0
"384",8662,2,36,3,13,28326,145411,37,26280,7,39535,3,2,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.991778853443116,0.656986598718789,-0.545891457710301,0,1,0,1,1,0,1,0,0,1,1,0,0
"393",5952,0,63,0,15,26921,140455,19,14360,1,30288,1,2,11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.167355700302807,0.841470984807897,0.218248710563559,0,0,0,1,1,0,1,0,0,1,1,0,1
"394",5252,0,45,3,12,13891,64530,47,7390,1,1546,2,4,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.850903524534118,0.841470984807897,0.827184564759802,0,1,0,1,1,0,1,1,0,1,0,0,0
"395",5440,0,35,0,13,64488,161160,37,21820,1,1144,3,5,7,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.428182669496151,0.841470984807897,-0.997673611913048,1,1,1,1,1,0,1,1,0,1,0,0,0
"399",7719,0,33,2,9,31675,159621,25,9130,7,32882,1,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.999911860107267,0.656986598718789,0.507041330682969,0,1,1,1,1,0,1,0,0,1,0,1,0
"401",8289,1,39,2,7,66367,161160,35,5560,1,2949,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.963795386284088,0.841470984807897,-0.580218429353852,0,1,1,1,1,0,1,0,1,1,0,1,0
"404",2353,0,56,2,17,29524,198107,52,14250,14,0,0,1,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.521551002086912,0.99060735569487,-0.261211132175752,0,1,1,1,1,0,1,1,0,1,1,0,0
"418",5457,1,57,2,15,34116,0,25,10610,10,34041,3,1,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.436164755247825,-0.54402111088937,-0.745715988213307,0,1,0,1,1,1,0,0,0,1,1,0,0
"428",4898,0,33,0,11,249,0,30,10590,11,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.999911860107267,-0.999990206550703,0.303949200377546,0,1,0,1,1,1,0,1,0,1,1,0,0
"429",4046,2,41,3,10,24862,0,26,7790,1,1055,4,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.158622668804709,0.841470984807897,-0.912674419852647,0,0,0,1,1,1,0,1,0,0,1,0,0
"431",2812,0,50,0,0,0,113870,12,6500,6,0,0,0,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.262374853703929,-0.279415498198926,-0.044784738601126,0,1,0,1,0,0,1,1,0,1,1,0,1
"435",5050,0,41,3,11,54046,159061,35,9170,6,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.158622668804709,-0.279415498198926,0.304064070851592,0,1,1,1,1,0,1,1,0,1,1,0,0
"438",3782,0,57,0,15,25761,149672,57,11940,1,4792,1,8,11,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.436164755247825,0.841470984807897,0.929729021915924,0,0,0,1,1,0,1,0,1,1,0,0,0
"439",3443,0,42,0,11,49224,155963,29,27460,1,4546,3,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.916521547915634,0.841470984807897,0.614210425214301,0,1,1,1,1,0,1,0,1,1,1,1,0
"443",46858.306905,0,43,0,13,22623,184773,15,8060,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.831774742628598,0.841470984807897,-0.970367988527509,0,1,1,1,1,0,1,1,0,1,1,1,1
"445",1958,0,27,2,11,68493,217494,22,20180,1,0,0,0,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.956375928404503,0.841470984807897,-0.999791716362999,1,0,1,1,1,0,1,1,0,1,1,0,0
"449",1736,0,33,1,11,25544,0,29,4050,1,3971,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.999911860107267,0.841470984807897,-0.468038214713838,0,1,1,1,1,1,0,0,1,1,1,1,0
"450",1412.5516114,0,50,0,13,94589,276150,8,6500,11,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.262374853703929,-0.999990206550703,-0.044784738601126,0,1,1,1,1,0,1,1,0,1,1,1,1
"456",1036,0,40,2,13,50537,193855,39,28960,1,1613,1,2,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.745113160479349,0.841470984807897,0.716602677929368,1,1,1,1,1,0,1,1,0,1,1,0,0
"459",6827,0,39,0,6,54046,0,51,12880,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.963795386284088,0.141120008059867,-0.50542955751947,0,0,1,1,0,1,0,1,0,1,1,0,0
"460",1842.2108931,0,27,4,13,50139,167990,22,9210,1,1271,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.956375928404503,0.841470984807897,-0.912625134746682,0,1,1,1,1,0,1,1,0,1,0,1,0
"462",8798,0,47,0,10.4982474360639,92543,236446,52,25250,6,30450,2,4,9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.123573122745224,-0.279415498198926,-0.852025894731935,1,0,1,1,1,0,1,0,0,1,0,0,0
"467",5636,0,37,0,6,53895,161774,44,11250,17,0,0,0,11,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.643538133356999,-0.961397491879557,0.0432789828855599,0,0,0,1,0,0,1,1,0,1,1,0,0
"469",3414,0,43,2,12,60973,0,56,5800,1,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.831774742628598,0.841470984807897,0.581003804007494,0,0,1,1,1,1,0,1,0,1,1,0,0
"471",7161,0,36,0,10,85731,0,13,21660,10,4002,2,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.991778853443116,-0.54402111088937,0.958401054194909,0,0,1,1,1,1,0,0,1,1,1,0,1
"474",26305.260525,0,47,0,0,0,0,35,11610,7,19545,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0.123573122745224,0.656986598718789,-0.970295106072188,0,1,0,1,0,1,0,0,0,1,1,1,0
"475",5717,1,42,2,11,14166,0,36,23280,6,0,0,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.916521547915634,-0.279415498198926,0.716266192477584,0,1,0,1,1,1,0,1,0,1,0,0,0
"484",465.00468499,0,47,0,15,91221,263877,31,1500,4,5385,2,2,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.123573122745224,-0.756802495307928,-0.993901956906654,0,0,1,1,1,0,1,0,1,1,1,0,0
"486",5016,0,44,0,10,146338,0,21,22620,1,37211,3,3,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.0177019251054136,0.841470984807897,0.508028316608438,1,0,1,0,1,1,0,0,0,1,0,0,0
"493",3354,0,47,0,12,47235,205801,27,10920,4,9933,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.123573122745224,-0.756802495307928,-0.175155667885196,0,1,1,1,1,0,1,0,1,1,1,1,0
"498",1368,0,36,3,15,79457,213122,34,5100,1,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.991778853443116,0.841470984807897,-0.930260871990585,0,0,1,1,1,0,1,1,0,1,1,0,0
"499",3998,0,58,0,14,37991,161160,23,14000,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.992872648084537,-0.756802495307928,0.873884100529272,0,1,0,1,1,0,1,1,0,1,1,1,0
"508",3854,0,37,2,13,133335,0,15,21740,1,975,2,6,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.643538133356999,0.841470984807897,0.17788539849496,0,0,1,0,1,1,0,1,0,1,0,0,1
"510",4611.0239284,0,38,2,14,58833,193644,41,17680,1,0,0,2,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.296368578709385,0.841470984807897,-0.772935253001257,1,0,1,1,1,0,1,1,0,1,1,0,0
"519",9162.0963588,0,40,0,9,5253,77463,23,23600,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.745113160479349,-0.756802495307928,0.348514934396177,0,1,0,1,1,0,1,1,0,1,1,1,0
"522",3829,0,32,3,8,54046,193566,43,7080,4,0,0,0,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.551426681241691,-0.756802495307928,-0.912699057429689,0,0,0,1,1,0,1,1,0,1,1,0,0
"528",3844,0,44,1,11,48374,215391,48,34640,1,0,0,0,8,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0177019251054136,0.841470984807897,0.716938996683175,1,1,1,1,1,0,1,1,0,1,1,0,0
"537",2595,0,27,0,8,54046,0,35,24340,1,4599,1,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.956375928404503,0.841470984807897,-0.872296818122133,0,1,1,1,1,1,0,0,1,1,1,0,0
"538",5951.1828244,0,53,0,12,48587,0,61,19300,6,4390,3,3,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.395925150181834,-0.279415498198926,-0.930702592685557,1,1,1,1,1,1,0,0,1,1,0,0,0
"548",22134.284195,0,35,0,11,85430,0,14,13540,1,8062,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.428182669496151,0.841470984807897,-0.261269327285825,0,0,1,1,1,1,0,0,1,1,1,1,1
"551",60838.10394,0,48,0,11,81084,0,42,27360,1,2860,1,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.768254661323667,0.841470984807897,0.130050699714399,0,0,1,1,1,1,0,0,1,1,0,0,0
"552",2705,0,36,0,12,204373,161160,20,5100,6,3423,3,0,20,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.991778853443116,-0.279415498198926,-0.930260871990585,0,0,1,0,1,0,1,0,1,1,1,0,1
"554",16840.120827,3,62,3,16,33995,136008,42,7700,4,8002,3,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.739180696649223,-0.756802495307928,0.043580142003502,0,1,1,1,1,0,1,0,1,1,0,1,0
"556",4423,0,55,0,10,39405,161357,28,10940,1,0,0,1,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,-0.99975517335862,0.841470984807897,0.827353917439197,0,0,1,1,1,0,1,1,0,1,1,0,0
"558",9893,0,46,0,13,57933,202659,7,16620,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.901788347648809,0.841470984807897,0.827624725345089,0,0,1,1,1,0,1,1,0,1,1,0,1
"560",5494.6976989,0,24,1,12,94566,239142,34,3900,1,0,0,2,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.905578362006624,0.841470984807897,-0.959018280889002,0,0,1,1,1,0,1,1,0,1,1,0,0
"561",5386,0,55,0,13,54046,315515,5,21270,6,2622,1,2,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.99975517335862,-0.279415498198926,0.98830899650207,0,0,0,1,1,0,1,0,1,1,1,0,1
"566",5190,0,60,0,11,54046,290875,44,22780,4,8400,1,0,22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-0.304810621102217,-0.756802495307928,-0.306647484615395,1,0,1,1,1,0,1,0,1,1,1,0,0
"571",5109,0,59,0,11,8213,0,61,8840,6,2479,3,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.636738007139138,-0.279415498198926,-0.42750151754346,0,1,0,1,1,1,0,0,1,1,0,0,0
"573",2424,0,30,3,11,75891,222952,33,4500,4,3919,1,1,20,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.988031624092862,-0.756802495307928,0.945562938664219,0,0,1,1,1,0,1,0,1,1,1,0,0
"579",27495.930452,1,42,1,9,61995,0,52,36080,1,0,0,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.916521547915634,0.841470984807897,0.928972235907743,0,0,1,1,1,1,0,1,0,1,0,0,0
"581",5862,1,38,2,11,22938,0,38,14170,4,9785,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.296368578709385,-0.756802495307928,0.9882168982111,0,1,0,1,1,1,0,0,1,1,1,1,0
"586",3960,0,32,0,10,16118,0,44,6380,1,7223,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.551426681241691,0.841470984807897,0.54356575199221,0,1,1,1,1,1,0,0,1,1,0,1,0
"593",1226,0,41,0,10,50331,0,23,18870,4,5581,2,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.158622668804709,-0.756802495307928,0.999718546614207,0,0,1,1,1,1,0,0,1,1,0,1,0
"602",4402,0,36,0,0,0,68436,62,2680,6,0,0,0,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.991778853443116,-0.279415498198926,-0.219660529714373,0,0,0,1,0,0,1,1,0,1,1,0,0
"606",5722,0,54,0,8,55742,186013,52,15810,10,9718,3,2,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.558789048851616,-0.54402111088937,0.997886347190711,0,1,1,1,1,0,1,0,1,1,1,0,0
"607",6220,0,54,0,14,81438,0,39,15040,4,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.558789048851616,-0.756802495307928,-0.930570218527604,0,0,1,1,1,1,0,1,0,1,1,0,0
"610",2962.1017697,1,42,2,10,36230,158234,42,6480,4,9773,2,1,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.916521547915634,-0.756802495307928,0.893753408000861,0,1,1,1,1,0,1,0,1,1,1,0,0
"616",4405,0,32,1,14,42667,161160,30,8130,6,5398,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.551426681241691,-0.279415498198926,-0.427556018639448,0,0,1,1,1,0,1,0,1,1,0,1,0
"618",5378,1,42,1,12,71686,0,37,12870,10,5982,2,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.916521547915634,-0.54402111088937,0.893509889268565,0,0,1,1,1,1,0,0,1,1,1,0,0
"625",2044.216896,0,33,0,9,69641,230290,33,22680,1,1712,4,2,15,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.999911860107267,0.841470984807897,-0.746398455702869,1,0,1,1,1,0,1,1,0,0,1,0,0
"631",834.52069146,0,28,0,9,13410,0,27,4500,7,5575,2,2,10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.270905788307869,0.656986598718789,0.945562938664219,0,1,0,1,1,1,0,0,1,1,1,0,0
"635",4578,0,30,2,11,13490,95447,5,5850,10,31401,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-0.988031624092862,-0.54402111088937,0.347101819084426,0,1,0,1,1,0,1,0,0,1,1,1,1
"652",9270,0,50,0,3,87719,0,20,9160,17,0,0,2,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.262374853703929,-0.961397491879557,-0.773394077976066,0,0,1,1,0,1,0,1,0,1,1,0,1
"654",5040,0,40,0,11,32265,0,46,8730,3,3979,1,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.745113160479349,0.141120008059867,0.467078942039239,0,1,0,1,1,1,0,0,1,1,0,1,0
"662",4539,0,56,0,13,44320,166535,48,12160,1,3211,1,7,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.521551002086912,0.841470984807897,0.893536959897461,0,0,0,1,1,0,1,0,1,1,0,0,0
"664",2010.647809,0,58,0,10.4982474360639,7452,0,30,8050,1,9231,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.992872648084537,0.841470984807897,0.945660997270358,0,1,0,1,1,1,0,0,1,1,1,1,0
"665",2408,0,42,2,14,73694,224623,37,5730,1,0,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.916521547915634,0.841470984807897,-0.261909410773658,0,0,1,1,1,0,1,1,0,1,1,0,0
"667",2697,2,45,3,9,44786,175534,5,10480,13,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.850903524534118,0.420167036826641,-0.345801056507453,0,1,0,1,1,0,1,1,0,1,1,1,1
"668",6098,0,39,1,6,56014,234014,28,7100,4,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.963795386284088,-0.756802495307928,0.000602887030758908,0,0,1,1,0,0,1,1,0,1,1,0,0
"678",5834.7275625,0,57,1,0,0,83843,36,9180,1,2933,2,8,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.436164755247825,0.841470984807897,0.263131068242754,0,1,0,1,0,0,1,0,1,1,0,1,0
"679",1418,2,40,3,16,96613,296274,30,24010,1,4426,2,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.745113160479349,0.841470984807897,0.929351117023929,0,0,1,1,1,0,1,0,1,1,0,0,0
"688",3338,0,38,0,9,57890,0,19,25280,1,0,0,2,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.296368578709385,0.841470984807897,0.385807971451594,0,0,0,1,1,1,0,1,0,1,1,0,1
"692",2569,0,24,1,7,6862,0,38,2190,1,11226,1,4,9,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.905578362006624,0.841470984807897,-0.304982875356292,0,0,0,1,1,1,0,0,0,1,0,0,0
"695",3079,0,52,0,0,54046,0,22,1500,1,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.986627592040485,0.841470984807897,-0.993901956906654,0,1,0,1,0,1,0,1,0,1,1,0,0
"713",4011,2,45,3,10,116018,161160,25,17600,4,16545,1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.850903524534118,-0.756802495307928,0.715929540406099,1,0,0,1,1,0,1,0,0,1,1,0,0
"724",3771,1,41,2,15,105563,306854,23,27520,7,35585,2,0,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.158622668804709,0.656986598718789,-0.344443030187044,0,0,1,1,1,0,1,0,0,1,1,0,0
"729",6868,0,33,1,10.4982474360639,112943,307155,29,16090,2,0,0,0,19,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.999911860107267,0.909297426825682,-0.944992504656174,0,0,1,1,1,0,1,1,0,1,1,0,0
"730",5811,1,45,1,10,36365,0,48,20010,4,0,0,3,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.850903524534118,-0.756802495307928,-0.930724643205705,0,1,0,1,1,1,0,1,0,1,0,0,0
"731",889.55567117,2,36,2,10,35990,0,34,13840,6,10310,1,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.991778853443116,-0.279415498198926,-0.959257093632227,0,1,0,1,1,1,0,0,0,1,0,1,0
"735",6755,0,35,2,10,99325,253542,40,20870,9,1994,2,3,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.428182669496151,0.412118485241757,-0.389420371408315,0,0,1,1,1,0,1,1,0,1,0,0,0
"742",5455,0,43,0,9,215536,525566,38,36390,6,0,0,1,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-0.831774742628598,-0.279415498198926,-0.802988945380997,1,0,1,0,1,0,0,1,0,1,1,0,0
"743",6849,0,50,0,9,180783,486015,42,36690,1,0,0,1,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.262374853703929,0.841470984807897,0.613591743847403,1,0,1,0,1,0,0,1,0,1,1,0,0
"748",20539.981301,0,33,2,14,58973,197613,26,10580,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.999911860107267,0.841470984807897,-0.773317635251219,0,1,1,1,1,0,1,1,0,1,1,1,0
